wavelength,ND_0.0,ND_1.0,ND_2.0,ND_3.5
1859.0,1.000000000,0.168290004,0.026491800,0.001948320
1860.0,1.000000000,0.168298006,0.026495000,0.001948440
1861.0,1.000000000,0.168268993,0.026492501,0.001948670
1862.0,1.000000000,0.168224007,0.026487499,0.001948730
1863.0,1.000000000,0.168163002,0.026478101,0.001948440
1864.0,1.000000000,0.168147996,0.026474100,0.001948050
1865.0,1.000000000,0.168141007,0.026474399,0.001947970
1866.0,1.000000000,0.168118998,0.026472000,0.001947720
1867.0,1.000000000,0.168097004,0.026469000,0.001947150
1868.0,1.000000000,0.168084994,0.026467100,0.001946580
1869.0,1.000000000,0.168062001,0.026463499,0.001945920
1870.0,1.000000000,0.168034002,0.026459100,0.001945150
1871.0,1.000000000,0.168005005,0.026454400,0.001944350
1872.0,1.000000000,0.167970002,0.026449099,0.001943470
1873.0,1.000000000,0.167958006,0.026443999,0.001942240
1874.0,1.000000000,0.167943999,0.026440101,0.001940970
1875.0,1.000000000,0.167906001,0.026432401,0.001939880
1876.0,1.000000000,0.167873994,0.026424900,0.001938930
1877.0,1.000000000,0.167858005,0.026419399,0.001937970
1878.0,1.000000000,0.167842001,0.026413700,0.001937020
1879.0,1.000000000,0.167804003,0.026404601,0.001936110
1880.0,1.000000000,0.167762995,0.026395099,0.001935040
1881.0,1.000000000,0.167728007,0.026385600,0.001933800
1882.0,1.000000000,0.167691007,0.026375500,0.001932790
1883.0,1.000000000,0.167653993,0.026363300,0.001931780
1884.0,1.000000000,0.167613998,0.026350301,0.001930450
1885.0,1.000000000,0.167557999,0.026336100,0.001929050
1886.0,1.000000000,0.167477995,0.026318600,0.001927640
1887.0,1.000000000,0.167400002,0.026301600,0.001925870
1888.0,1.000000000,0.167329997,0.026285600,0.001924010
1889.0,1.000000000,0.167264000,0.026270300,0.001922310
1890.0,1.000000000,0.167219996,0.026255000,0.001920530
1891.0,1.000000000,0.167181000,0.026241699,0.001918510
1892.0,1.000000000,0.167153999,0.026231600,0.001916500
1893.0,1.000000000,0.167134002,0.026222499,0.001914670
1894.0,1.000000000,0.167117998,0.026211999,0.001912840
1895.0,1.000000000,0.167098999,0.026200499,0.001911010
1896.0,1.000000000,0.167071000,0.026187699,0.001909390
1897.0,1.000000000,0.167035997,0.026173800,0.001907650
1898.0,1.000000000,0.166985005,0.026157700,0.001905600
1899.0,1.000000000,0.166923001,0.026143000,0.001903520
1900.0,1.000000000,0.166859999,0.026129199,0.001901550
1901.0,1.000000000,0.166783005,0.026112700,0.001899510
1902.0,1.000000000,0.166706994,0.026096299,0.001897340
1903.0,1.000000000,0.166638002,0.026082600,0.001895170
1904.0,1.000000000,0.166567996,0.026068600,0.001892840
1905.0,1.000000000,0.166483000,0.026052300,0.001890260
1906.0,1.000000000,0.166396007,0.026035801,0.001887850
1907.0,1.000000000,0.166336998,0.026019800,0.001885480
1908.0,1.000000000,0.166324005,0.026008500,0.001883140
1909.0,1.000000000,0.166310996,0.025998600,0.001880800
1910.0,1.000000000,0.166281998,0.025985399,0.001878580
1911.0,1.000000000,0.166259006,0.025972400,0.001876400
1912.0,1.000000000,0.166194007,0.025952199,0.001874210
1913.0,1.000000000,0.166123003,0.025931099,0.001872310
1914.0,1.000000000,0.166031003,0.025906701,0.001870550
1915.0,1.000000000,0.165924996,0.025880000,0.001868410
1916.0,1.000000000,0.165794998,0.025852401,0.001866040
1917.0,1.000000000,0.165663004,0.025826501,0.001863880
1918.0,1.000000000,0.165528998,0.025800500,0.001861720
1919.0,1.000000000,0.165390000,0.025773499,0.001859410
1920.0,1.000000000,0.165260002,0.025747200,0.001857090
1921.0,1.000000000,0.165135995,0.025721800,0.001854730
1922.0,1.000000000,0.165006995,0.025695600,0.001852020
1923.0,1.000000000,0.164874002,0.025668699,0.001849290
1924.0,1.000000000,0.164746001,0.025641400,0.001846470
1925.0,1.000000000,0.164654002,0.025615601,0.001843470
1926.0,1.000000000,0.164568007,0.025591100,0.001840490
1927.0,1.000000000,0.164489999,0.025567301,0.001837440
1928.0,1.000000000,0.164423004,0.025544301,0.001834300
1929.0,1.000000000,0.164373994,0.025524000,0.001831150
1930.0,1.000000000,0.164322004,0.025503101,0.001828040
1931.0,1.000000000,0.164267004,0.025481600,0.001824960
1932.0,1.000000000,0.164211005,0.025460200,0.001821840
1933.0,1.000000000,0.164158002,0.025438599,0.001818690
1934.0,1.000000000,0.164094001,0.025417101,0.001815680
1935.0,1.000000000,0.164023995,0.025394499,0.001812670
1936.0,1.000000000,0.163941994,0.025370300,0.001809870
1937.0,1.000000000,0.163838997,0.025344800,0.001807100
1938.0,1.000000000,0.163729995,0.025318701,0.001804340
1939.0,1.000000000,0.163626999,0.025293600,0.001801220
1940.0,1.000000000,0.163534999,0.025270199,0.001798120
1941.0,1.000000000,0.163451999,0.025248099,0.001795360
1942.0,1.000000000,0.163368002,0.025225099,0.001792890
1943.0,1.000000000,0.163282007,0.025198800,0.001790290
1944.0,1.000000000,0.163215995,0.025176400,0.001787640
1945.0,1.000000000,0.163155004,0.025154900,0.001784880
1946.0,1.000000000,0.163084999,0.025131000,0.001782120
1947.0,1.000000000,0.163022995,0.025108300,0.001779520
1948.0,1.000000000,0.162975997,0.025087900,0.001777240
1949.0,1.000000000,0.162937999,0.025068700,0.001774630
1950.0,1.000000000,0.162887007,0.025049999,0.001771820
1951.0,1.000000000,0.162774995,0.025024001,0.001768500
1952.0,1.000000000,0.162656993,0.024992900,0.001765120
1953.0,1.000000000,0.162551999,0.024964901,0.001761750
1954.0,1.000000000,0.162423998,0.024933200,0.001758380
1955.0,1.000000000,0.162310004,0.024901800,0.001755010
1956.0,1.000000000,0.162209004,0.024872201,0.001751470
1957.0,1.000000000,0.162139997,0.024847699,0.001747950
1958.0,1.000000000,0.162092999,0.024826700,0.001744750
1959.0,1.000000000,0.161978006,0.024800301,0.001741980
1960.0,1.000000000,0.161838993,0.024764000,0.001738880
1961.0,1.000000000,0.161712006,0.024731001,0.001735740
1962.0,1.000000000,0.161592007,0.024699600,0.001732560
1963.0,1.000000000,0.161475003,0.024670601,0.001729350
1964.0,1.000000000,0.161382005,0.024645301,0.001726090
1965.0,1.000000000,0.161321998,0.024624800,0.001722740
1966.0,1.000000000,0.161277995,0.024606600,0.001719600
1967.0,1.000000000,0.161208004,0.024588799,0.001716710
1968.0,1.000000000,0.161072999,0.024562599,0.001713620
1969.0,1.000000000,0.160942003,0.024534101,0.001710470
1970.0,1.000000000,0.160828993,0.024507999,0.001707340
1971.0,1.000000000,0.160696998,0.024480499,0.001704210
1972.0,1.000000000,0.160595000,0.024457401,0.001701060
1973.0,1.000000000,0.160503998,0.024435701,0.001698260
1974.0,1.000000000,0.160438001,0.024418000,0.001695580
1975.0,1.000000000,0.160373002,0.024400501,0.001692640
1976.0,1.000000000,0.160276994,0.024379101,0.001689860
1977.0,1.000000000,0.160163000,0.024350600,0.001686690
1978.0,1.000000000,0.160061002,0.024325700,0.001683530
1979.0,1.000000000,0.159960002,0.024300801,0.001680400
1980.0,1.000000000,0.159851000,0.024270700,0.001677240
1981.0,1.000000000,0.159743994,0.024240900,0.001673990
1982.0,1.000000000,0.159654006,0.024213299,0.001670690
1983.0,1.000000000,0.159573004,0.024186900,0.001667460
1984.0,1.000000000,0.159503996,0.024162700,0.001664410
1985.0,1.000000000,0.159431994,0.024142001,0.001661760
1986.0,1.000000000,0.159355000,0.024118900,0.001659070
1987.0,1.000000000,0.159277007,0.024096200,0.001656340
1988.0,1.000000000,0.159185007,0.024074700,0.001653580
1989.0,1.000000000,0.159084007,0.024053199,0.001650780
1990.0,1.000000000,0.158980995,0.024031101,0.001648220
1991.0,1.000000000,0.158875003,0.024008499,0.001645670
1992.0,1.000000000,0.158773005,0.023986701,0.001643300
1993.0,1.000000000,0.158657998,0.023963099,0.001640770
1994.0,1.000000000,0.158539996,0.023936400,0.001638160
1995.0,1.000000000,0.158423007,0.023909500,0.001635570
1996.0,1.000000000,0.158306003,0.023882100,0.001632990
1997.0,1.000000000,0.158185005,0.023853600,0.001630380
1998.0,1.000000000,0.158062994,0.023824699,0.001627350
1999.0,1.000000000,0.157946005,0.023796400,0.001624050
2000.0,1.000000000,0.157823995,0.023767000,0.001620410
2001.0,1.000000000,0.157700002,0.023735801,0.001616770
2002.0,1.000000000,0.157587007,0.023711501,0.001613220
2003.0,1.000000000,0.157479003,0.023690701,0.001609610
2004.0,1.000000000,0.157370999,0.023669001,0.001605880
2005.0,1.000000000,0.157300994,0.023653399,0.001602100
2006.0,1.000000000,0.157234997,0.023638399,0.001598520
2007.0,1.000000000,0.157152995,0.023620900,0.001595490
2008.0,1.000000000,0.157056004,0.023601200,0.001592830
2009.0,1.000000000,0.156960994,0.023581401,0.001590450
2010.0,1.000000000,0.156902000,0.023566199,0.001588100
2011.0,1.000000000,0.156834006,0.023549100,0.001585710
2012.0,1.000000000,0.156746000,0.023528600,0.001583490
2013.0,1.000000000,0.156661004,0.023509700,0.001581250
2014.0,1.000000000,0.156555995,0.023489300,0.001578980
2015.0,1.000000000,0.156436995,0.023466600,0.001576340
2016.0,1.000000000,0.156296000,0.023440501,0.001573490
2017.0,1.000000000,0.156167001,0.023414001,0.001570120
2018.0,1.000000000,0.156091005,0.023394100,0.001566940
2019.0,1.000000000,0.156027004,0.023379000,0.001563940
2020.0,1.000000000,0.155963004,0.023362700,0.001560890
2021.0,1.000000000,0.155918002,0.023346800,0.001557770
2022.0,1.000000000,0.155848995,0.023325400,0.001554610
2023.0,1.000000000,0.155775994,0.023303101,0.001551690
2024.0,1.000000000,0.155689999,0.023278600,0.001548820
2025.0,1.000000000,0.155582994,0.023250900,0.001546510
2026.0,1.000000000,0.155495003,0.023226500,0.001544030
2027.0,1.000000000,0.155416995,0.023210000,0.001541510
2028.0,1.000000000,0.155328006,0.023191901,0.001539010
2029.0,1.000000000,0.155232996,0.023172600,0.001536560
2030.0,1.000000000,0.155129001,0.023157300,0.001534060
2031.0,1.000000000,0.155017003,0.023140600,0.001531560
2032.0,1.000000000,0.154877007,0.023119800,0.001528980
2033.0,1.000000000,0.154718995,0.023096301,0.001526260
2034.0,1.000000000,0.154569998,0.023071600,0.001523430
2035.0,1.000000000,0.154452994,0.023048701,0.001520730
2036.0,1.000000000,0.154331997,0.023027500,0.001518010
2037.0,1.000000000,0.154204994,0.023005100,0.001515150
2038.0,1.000000000,0.154102996,0.022982400,0.001512250
2039.0,1.000000000,0.153987005,0.022957800,0.001509370
2040.0,1.000000000,0.153859004,0.022931499,0.001506630
2041.0,1.000000000,0.153716996,0.022902900,0.001503840
2042.0,1.000000000,0.153577998,0.022873800,0.001500940
2043.0,1.000000000,0.153494999,0.022854200,0.001498600
2044.0,1.000000000,0.153413996,0.022841400,0.001496300
2045.0,1.000000000,0.153319001,0.022825601,0.001494020
2046.0,1.000000000,0.153248996,0.022814199,0.001491700
2047.0,1.000000000,0.153180003,0.022805000,0.001489350
2048.0,1.000000000,0.153092995,0.022793200,0.001487000
2049.0,1.000000000,0.152971998,0.022776200,0.001484660
2050.0,1.000000000,0.152861997,0.022757800,0.001482540
2051.0,1.000000000,0.152818993,0.022746800,0.001480180
2052.0,1.000000000,0.152795002,0.022740001,0.001477850
2053.0,1.000000000,0.152759999,0.022729000,0.001475590
2054.0,1.000000000,0.152760997,0.022722300,0.001473330
2055.0,1.000000000,0.152715996,0.022711501,0.001471040
2056.0,1.000000000,0.152663007,0.022699799,0.001469110
2057.0,1.000000000,0.152581006,0.022683401,0.001467060
2058.0,1.000000000,0.152468994,0.022662500,0.001464510
2059.0,1.000000000,0.152385995,0.022644199,0.001462090
2060.0,1.000000000,0.152322993,0.022630099,0.001459990
2061.0,1.000000000,0.152207002,0.022609100,0.001458120
2062.0,1.000000000,0.152092993,0.022587299,0.001456400
2063.0,1.000000000,0.151978999,0.022563700,0.001454650
2064.0,1.000000000,0.151865005,0.022539800,0.001452920
2065.0,1.000000000,0.151723996,0.022512000,0.001451100
2066.0,1.000000000,0.151581004,0.022483900,0.001449940
2067.0,1.000000000,0.151476994,0.022460300,0.001448660
2068.0,1.000000000,0.151394993,0.022447400,0.001447410
2069.0,1.000000000,0.151329994,0.022436900,0.001445950
2070.0,1.000000000,0.151272997,0.022427101,0.001444170
2071.0,1.000000000,0.151215002,0.022419199,0.001442370
2072.0,1.000000000,0.151149005,0.022410300,0.001440530
2073.0,1.000000000,0.151051000,0.022396600,0.001438680
2074.0,1.000000000,0.150941998,0.022381200,0.001436870
2075.0,1.000000000,0.150867999,0.022368399,0.001434960
2076.0,1.000000000,0.150805995,0.022358200,0.001433120
2077.0,1.000000000,0.150738001,0.022348300,0.001431400
2078.0,1.000000000,0.150666997,0.022337900,0.001429990
2079.0,1.000000000,0.150584996,0.022327101,0.001428570
2080.0,1.000000000,0.150493994,0.022315100,0.001427330
2081.0,1.000000000,0.150404006,0.022303300,0.001426260
2082.0,1.000000000,0.150309995,0.022290900,0.001424830
2083.0,1.000000000,0.150205001,0.022277599,0.001423360
2084.0,1.000000000,0.150107995,0.022263100,0.001422190
2085.0,1.000000000,0.150012001,0.022248700,0.001420950
2086.0,1.000000000,0.149917006,0.022233499,0.001419510
2087.0,1.000000000,0.149853006,0.022220099,0.001418050
2088.0,1.000000000,0.149794996,0.022207599,0.001416230
2089.0,1.000000000,0.149737000,0.022195101,0.001413820
2090.0,1.000000000,0.149669006,0.022181200,0.001411710
2091.0,1.000000000,0.149616003,0.022168700,0.001409710
2092.0,1.000000000,0.149572998,0.022162501,0.001407360
2093.0,1.000000000,0.149532005,0.022159301,0.001404970
2094.0,1.000000000,0.149488002,0.022155600,0.001402400
2095.0,1.000000000,0.149431005,0.022154700,0.001399800
2096.0,1.000000000,0.149360001,0.022152500,0.001397570
2097.0,1.000000000,0.149295002,0.022151001,0.001396100
2098.0,1.000000000,0.149232998,0.022150200,0.001394940
2099.0,1.000000000,0.149159998,0.022150300,0.001394070
2100.0,1.000000000,0.149110004,0.022151200,0.001392940
2101.0,1.000000000,0.149053007,0.022149900,0.001391810
2102.0,1.000000000,0.148992002,0.022148401,0.001390790
2103.0,1.000000000,0.148935005,0.022146201,0.001389750
2104.0,1.000000000,0.148883000,0.022144699,0.001388450
2105.0,1.000000000,0.148807004,0.022139700,0.001386540
2106.0,1.000000000,0.148714006,0.022132300,0.001383970
2107.0,1.000000000,0.148638994,0.022122201,0.001380780
2108.0,1.000000000,0.148561001,0.022109799,0.001379010
2109.0,1.000000000,0.148488998,0.022100000,0.001377310
2110.0,1.000000000,0.148421004,0.022090500,0.001376120
2111.0,1.000000000,0.148350999,0.022078300,0.001374920
2112.0,1.000000000,0.148269996,0.022064500,0.001374120
2113.0,1.000000000,0.148199007,0.022051901,0.001374220
2114.0,1.000000000,0.148130998,0.022040000,0.001374670
2115.0,1.000000000,0.148053005,0.022029901,0.001375400
2116.0,1.000000000,0.147997007,0.022022801,0.001375290
2117.0,1.000000000,0.147937998,0.022015201,0.001375130
2118.0,1.000000000,0.147879004,0.022006599,0.001374760
2119.0,1.000000000,0.147848994,0.022004001,0.001374380
2120.0,1.000000000,0.147819996,0.022002099,0.001373590
2121.0,1.000000000,0.147768006,0.021996800,0.001371970
2122.0,1.000000000,0.147689998,0.021987600,0.001370730
2123.0,1.000000000,0.147640005,0.021981200,0.001369670
2124.0,1.000000000,0.147627994,0.021982800,0.001369480
2125.0,1.000000000,0.147596002,0.021984000,0.001369270
2126.0,1.000000000,0.147557005,0.021983299,0.001368870
2127.0,1.000000000,0.147494003,0.021985799,0.001368460
2128.0,1.000000000,0.147411004,0.021985499,0.001368340
2129.0,1.000000000,0.147286996,0.021979401,0.001368430
2130.0,1.000000000,0.147129998,0.021968400,0.001368110
2131.0,1.000000000,0.147036001,0.021965500,0.001367510
2132.0,1.000000000,0.147008002,0.021976400,0.001367220
2133.0,1.000000000,0.146975994,0.021991599,0.001367010
2134.0,1.000000000,0.146965995,0.022005601,0.001366900
2135.0,1.000000000,0.146955997,0.022015899,0.001366790
2136.0,1.000000000,0.146922007,0.022022599,0.001366820
2137.0,1.000000000,0.146841004,0.022022599,0.001366840
2138.0,1.000000000,0.146697998,0.022013299,0.001365910
2139.0,1.000000000,0.146570995,0.022001700,0.001364270
2140.0,1.000000000,0.146504998,0.021994600,0.001362370
2141.0,1.000000000,0.146383002,0.021978701,0.001360650
2142.0,1.000000000,0.146276996,0.021963101,0.001358970
2143.0,1.000000000,0.146175995,0.021951601,0.001357280
2144.0,1.000000000,0.146069005,0.021939300,0.001356340
2145.0,1.000000000,0.145888001,0.021915900,0.001355640
2146.0,1.000000000,0.145676002,0.021887800,0.001355820
2147.0,1.000000000,0.145614997,0.021877499,0.001356170
2148.0,1.000000000,0.145612001,0.021881500,0.001357350
2149.0,1.000000000,0.145575002,0.021880001,0.001358210
2150.0,1.000000000,0.145575002,0.021881200,0.001358720
2151.0,1.000000000,0.145493001,0.021871500,0.001359230
2152.0,1.000000000,0.145408005,0.021861199,0.001358680
2153.0,1.000000000,0.145243004,0.021839101,0.001357320
2154.0,1.000000000,0.145055994,0.021812400,0.001355820
2155.0,1.000000000,0.144935995,0.021791101,0.001354120
2156.0,1.000000000,0.144854993,0.021776700,0.001352620
2157.0,1.000000000,0.144746006,0.021755399,0.001351840
2158.0,1.000000000,0.144661993,0.021738200,0.001351260
2159.0,1.000000000,0.144541994,0.021720100,0.001350680
2160.0,1.000000000,0.144413993,0.021700600,0.001351650
2161.0,1.000000000,0.144234002,0.021673400,0.001352560
2162.0,1.000000000,0.144045994,0.021644499,0.001353240
2163.0,1.000000000,0.143898994,0.021619700,0.001353750
2164.0,1.000000000,0.143765002,0.021606900,0.001354270
2165.0,1.000000000,0.143616006,0.021592300,0.001354470
2166.0,1.000000000,0.143498003,0.021576799,0.001354600
2167.0,1.000000000,0.143381998,0.021560499,0.001354550
2168.0,1.000000000,0.143261001,0.021543400,0.001352590
2169.0,1.000000000,0.143126994,0.021524601,0.001350760
2170.0,1.000000000,0.143015996,0.021506701,0.001349010
2171.0,1.000000000,0.142940998,0.021490499,0.001347350
2172.0,1.000000000,0.142865002,0.021473801,0.001345700
2173.0,1.000000000,0.142786995,0.021456599,0.001344070
2174.0,1.000000000,0.142716005,0.021445600,0.001342430
2175.0,1.000000000,0.142635003,0.021434501,0.001341410
2176.0,1.000000000,0.142546996,0.021422300,0.001341930
2177.0,1.000000000,0.142455995,0.021409800,0.001342490
2178.0,1.000000000,0.142348006,0.021397000,0.001343220
2179.0,1.000000000,0.142205998,0.021382300,0.001343950
2180.0,1.000000000,0.142085999,0.021367500,0.001344430
2181.0,1.000000000,0.141948998,0.021352399,0.001344480
2182.0,1.000000000,0.141799003,0.021329500,0.001344530
2183.0,1.000000000,0.141660005,0.021308299,0.001343870
2184.0,1.000000000,0.141572997,0.021294700,0.001342640
2185.0,1.000000000,0.141514003,0.021285400,0.001341350
2186.0,1.000000000,0.141399994,0.021269700,0.001340260
2187.0,1.000000000,0.141249001,0.021246299,0.001338680
2188.0,1.000000000,0.141130000,0.021228600,0.001337590
2189.0,1.000000000,0.140988007,0.021209700,0.001336950
2190.0,1.000000000,0.140896007,0.021198001,0.001336310
2191.0,1.000000000,0.140805006,0.021186300,0.001336550
2192.0,1.000000000,0.140761003,0.021181799,0.001337420
2193.0,1.000000000,0.140732005,0.021180199,0.001338000
2194.0,1.000000000,0.140643001,0.021170300,0.001339220
2195.0,1.000000000,0.140517995,0.021149900,0.001340620
2196.0,1.000000000,0.140411004,0.021132801,0.001341940
2197.0,1.000000000,0.140274003,0.021113699,0.001343330
2198.0,1.000000000,0.140157998,0.021096300,0.001344680
2199.0,1.000000000,0.140057996,0.021081099,0.001344370
2200.0,1.000000000,0.140022993,0.021075699,0.001344670
2201.0,1.000000000,0.139974996,0.021071199,0.001346010
2202.0,1.000000000,0.139862999,0.021063900,0.001346530
2203.0,1.000000000,0.139743000,0.021058301,0.001346940
2204.0,1.000000000,0.139632002,0.021056300,0.001347010
2205.0,1.000000000,0.139525995,0.021055801,0.001347120
2206.0,1.000000000,0.139450997,0.021059200,0.001347390
2207.0,1.000000000,0.139401004,0.021066699,0.001348350
2208.0,1.000000000,0.139388993,0.021079900,0.001348770
2209.0,1.000000000,0.139356002,0.021088300,0.001348750
2210.0,1.000000000,0.139290005,0.021088600,0.001348510
2211.0,1.000000000,0.139232993,0.021086400,0.001348110
2212.0,1.000000000,0.139160007,0.021083999,0.001347540
2213.0,1.000000000,0.139082000,0.021079900,0.001346960
2214.0,1.000000000,0.139005005,0.021076201,0.001346600
2215.0,1.000000000,0.138953999,0.021076400,0.001346430
2216.0,1.000000000,0.138916999,0.021078900,0.001347070
2217.0,1.000000000,0.138861001,0.021082900,0.001347930
2218.0,1.000000000,0.138796002,0.021086000,0.001348770
2219.0,1.000000000,0.138758004,0.021091601,0.001350320
2220.0,1.000000000,0.138722003,0.021097301,0.001352220
2221.0,1.000000000,0.138684005,0.021102700,0.001354140
2222.0,1.000000000,0.138648003,0.021108400,0.001356470
2223.0,1.000000000,0.138620004,0.021115400,0.001358840
2224.0,1.000000000,0.138593003,0.021124501,0.001361170
2225.0,1.000000000,0.138576001,0.021138901,0.001363470
2226.0,1.000000000,0.138561994,0.021161100,0.001365750
2227.0,1.000000000,0.138545007,0.021182600,0.001367310
2228.0,1.000000000,0.138530999,0.021205099,0.001368880
2229.0,1.000000000,0.138523996,0.021228500,0.001370180
2230.0,1.000000000,0.138505995,0.021250799,0.001370730
2231.0,1.000000000,0.138471007,0.021270700,0.001371460
2232.0,1.000000000,0.138448998,0.021286201,0.001372220
2233.0,1.000000000,0.138430998,0.021300400,0.001373240
2234.0,1.000000000,0.138428003,0.021318000,0.001374420
2235.0,1.000000000,0.138432994,0.021336000,0.001375750
2236.0,1.000000000,0.138444006,0.021353800,0.001377090
2237.0,1.000000000,0.138456002,0.021371899,0.001378760
2238.0,1.000000000,0.138485000,0.021392800,0.001380620
2239.0,1.000000000,0.138513997,0.021414300,0.001382590
2240.0,1.000000000,0.138541996,0.021440599,0.001384560
2241.0,1.000000000,0.138591006,0.021465201,0.001386430
2242.0,1.000000000,0.138624996,0.021487299,0.001389050
2243.0,1.000000000,0.138679996,0.021512700,0.001391880
2244.0,1.000000000,0.138733998,0.021540400,0.001394730
2245.0,1.000000000,0.138781995,0.021567199,0.001397220
2246.0,1.000000000,0.138807997,0.021591101,0.001399810
2247.0,1.000000000,0.138853997,0.021614600,0.001402440
2248.0,1.000000000,0.138916999,0.021638300,0.001406290
2249.0,1.000000000,0.138987005,0.021668600,0.001410010
2250.0,1.000000000,0.139055997,0.021699300,0.001413090
2251.0,1.000000000,0.139099002,0.021728501,0.001416210
2252.0,1.000000000,0.139134005,0.021756900,0.001419410
2253.0,1.000000000,0.139182001,0.021787399,0.001422750
2254.0,1.000000000,0.139235005,0.021819200,0.001425800
2255.0,1.000000000,0.139275998,0.021858200,0.001428780
2256.0,1.000000000,0.139302000,0.021896601,0.001431380
2257.0,1.000000000,0.139333993,0.021934699,0.001433910
2258.0,1.000000000,0.139376998,0.021972699,0.001436450
2259.0,1.000000000,0.139449000,0.022013299,0.001439030
2260.0,1.000000000,0.139521003,0.022054501,0.001442370
2261.0,1.000000000,0.139596999,0.022096699,0.001446030
2262.0,1.000000000,0.139669001,0.022136999,0.001449620
2263.0,1.000000000,0.139719993,0.022171000,0.001452840
2264.0,1.000000000,0.139757007,0.022198500,0.001456000
2265.0,1.000000000,0.139791995,0.022227200,0.001458870
2266.0,1.000000000,0.139805004,0.022256300,0.001461770
2267.0,1.000000000,0.139823005,0.022286201,0.001464600
2268.0,1.000000000,0.139853999,0.022318700,0.001467170
2269.0,1.000000000,0.139921993,0.022357401,0.001469560
2270.0,1.000000000,0.139987007,0.022396101,0.001472050
2271.0,1.000000000,0.140063003,0.022436200,0.001474500
2272.0,1.000000000,0.140159994,0.022481401,0.001477810
2273.0,1.000000000,0.140264004,0.022526599,0.001482150
2274.0,1.000000000,0.140384004,0.022570601,0.001486570
2275.0,1.000000000,0.140506998,0.022615399,0.001490530
2276.0,1.000000000,0.140615001,0.022658400,0.001494500
2277.0,1.000000000,0.140718997,0.022701399,0.001499400
2278.0,1.000000000,0.140808001,0.022745200,0.001503870
2279.0,1.000000000,0.140884995,0.022783400,0.001508240
2280.0,1.000000000,0.140954003,0.022819500,0.001511140
2281.0,1.000000000,0.141005993,0.022858500,0.001513950
2282.0,1.000000000,0.141078994,0.022901300,0.001516900
2283.0,1.000000000,0.141163006,0.022946600,0.001520270
2284.0,1.000000000,0.141280994,0.022997800,0.001523640
2285.0,1.000000000,0.141399994,0.023045201,0.001527210
2286.0,1.000000000,0.141506001,0.023091100,0.001532100
2287.0,1.000000000,0.141634002,0.023145899,0.001537010
2288.0,1.000000000,0.141786993,0.023203900,0.001541950
2289.0,1.000000000,0.141954005,0.023270400,0.001546990
2290.0,1.000000000,0.142122999,0.023337999,0.001551990
2291.0,1.000000000,0.142287999,0.023405600,0.001557100
2292.0,1.000000000,0.142451003,0.023474900,0.001561050
2293.0,1.000000000,0.142605007,0.023551600,0.001563840
2294.0,1.000000000,0.142731994,0.023624100,0.001565950
2295.0,1.000000000,0.142836004,0.023693100,0.001568660
2296.0,1.000000000,0.142888993,0.023752900,0.001571550
2297.0,1.000000000,0.142950997,0.023808399,0.001574570
2298.0,1.000000000,0.143020004,0.023866100,0.001578160
2299.0,1.000000000,0.143122002,0.023930101,0.001582460
2300.0,1.000000000,0.143193007,0.023986300,0.001587680
2301.0,1.000000000,0.143234000,0.024033999,0.001593190
2302.0,1.000000000,0.143304005,0.024081200,0.001598670
2303.0,1.000000000,0.143362001,0.024129899,0.001604030
2304.0,1.000000000,0.143445998,0.024180001,0.001609520
2305.0,1.000000000,0.143542007,0.024233200,0.001613050
2306.0,1.000000000,0.143689007,0.024295701,0.001615760
2307.0,1.000000000,0.143870994,0.024365300,0.001616590
2308.0,1.000000000,0.144017994,0.024435800,0.001616840
2309.0,1.000000000,0.144119993,0.024502899,0.001616610
2310.0,1.000000000,0.144251004,0.024575500,0.001615470
2311.0,1.000000000,0.144357994,0.024646999,0.001614290
2312.0,1.000000000,0.144489005,0.024721101,0.001613350
2313.0,1.000000000,0.144633994,0.024799000,0.001615030
2314.0,1.000000000,0.144840002,0.024889201,0.001618050
2315.0,1.000000000,0.145009995,0.024967000,0.001622770
2316.0,1.000000000,0.145101994,0.025032301,0.001626880
2317.0,1.000000000,0.145181000,0.025093401,0.001631080
2318.0,1.000000000,0.145239994,0.025157999,0.001635670
2319.0,1.000000000,0.145345002,0.025235901,0.001640410
2320.0,1.000000000,0.145469993,0.025319200,0.001641820
2321.0,1.000000000,0.145667002,0.025417600,0.001641740
2322.0,1.000000000,0.145912006,0.025527701,0.001637940
2323.0,1.000000000,0.146111995,0.025645301,0.001633080
2324.0,1.000000000,0.146282002,0.025760701,0.001627390
2325.0,1.000000000,0.146472007,0.025880700,0.001620820
2326.0,1.000000000,0.146602005,0.025989400,0.001613990
2327.0,1.000000000,0.146754995,0.026094800,0.001607420
2328.0,1.000000000,0.146920994,0.026206300,0.001604570
2329.0,1.000000000,0.147119999,0.026327601,0.001602750
2330.0,1.000000000,0.147287995,0.026443601,0.001602500
2331.0,1.000000000,0.147418007,0.026558600,0.001602740
2332.0,1.000000000,0.147551998,0.026678899,0.001603260
2333.0,1.000000000,0.147707000,0.026809201,0.001604120
2334.0,1.000000000,0.147874996,0.026965100,0.001605020
2335.0,1.000000000,0.148050994,0.027129499,0.001604830
2336.0,1.000000000,0.148199007,0.027296200,0.001603800
2337.0,1.000000000,0.148342997,0.027472300,0.001599700
2338.0,1.000000000,0.148577005,0.027678100,0.001596030
2339.0,1.000000000,0.148826003,0.027882300,0.001592700
